addr,coordinates,distance_to_mrt
113 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
843 WOODLANDS ST 82 SINGAPORE,"(1.4431353, 103.7928002)",0.849807703829
158 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
825 WOODLANDS ST 81 SINGAPORE,"(1.4388967, 103.7896142)",0.377096979331
618 WOODLANDS AVE 4 SINGAPORE,"(1.4336421, 103.796677)",0.788792743762
335 WOODLANDS ST 32 SINGAPORE,"(1.4297772, 103.7806504)",0.792086409
105 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
312 WOODLANDS ST 31 SINGAPORE,"(1.43065315, 103.77566265)",0.272589043146
401 WOODLANDS ST 41 SINGAPORE,"(1.4304672, 103.7728416)",0.266361078791
216 MARSILING LANE SINGAPORE,"(1.4470989, 103.772195350658)",1.59070086326
108 WOODLANDS ST 13 SINGAPORE,"(1.43142465, 103.787000487301)",0.566731390868
624B WOODLANDS DR 52 SINGAPORE,"(1.43469075, 103.799758140978)",0.669517153115
10 MARSILING DR SINGAPORE,"(1.4412895, 103.7757716)",0.993076196885
661 WOODLANDS RING RD SINGAPORE,"(1.43541495, 103.798735953748)",0.627024481892
669 WOODLANDS RING RD SINGAPORE,"(1.43837925, 103.79831745)",0.38507293019
666 WOODLANDS RING RD SINGAPORE,"(1.4382979, 103.7974467)",0.468653610228
765 WOODLANDS CIRCLE SINGAPORE,"(1.444708, 103.7974787)",0.601959079421
743 WOODLANDS CIRCLE SINGAPORE,"(1.4438405, 103.79641105972)",0.624410623762
851 WOODLANDS ST 83 SINGAPORE,"(1.4402115, 103.792313058441)",0.701552221194
345 WOODLANDS ST 32 SINGAPORE,"(1.43212285, 103.779851368396)",0.643667573805
627 WOODLANDS AVE 6 SINGAPORE,"(1.4336154, 103.8010235)",0.774994308065
130 MARSILING RISE SINGAPORE,"(1.4381132, 103.77876089929)",0.811176536489
123 MARSILING RISE SINGAPORE,"(1.4390436, 103.7789604)",0.906071690849
892A WOODLANDS DR 50 SINGAPORE,"(1.4373816, 103.790454550999)",0.37467655016
896B WOODLANDS DR 50 SINGAPORE,"(1.4369447, 103.792522910955)",0.593970801809
684A WOODLANDS DR 73 SINGAPORE,"(1.4411839, 103.805081840623)",0.459917245092
409 WOODLANDS ST 41 SINGAPORE,"(1.42904805, 103.77331092703)",0.395411854115
705 WOODLANDS DR 40 SINGAPORE,"(1.4397379, 103.7960431)",0.557686293684
793 WOODLANDS AVE 6 SINGAPORE,"(1.4422651, 103.8028346)",0.277553485486
576 WOODLANDS DR 16 SINGAPORE,"(1.4304644, 103.796872)",0.525526272544
578 WOODLANDS DR 16 SINGAPORE,"(1.43150985, 103.795964253336)",0.544846182803
802 WOODLANDS ST 81 SINGAPORE,"(1.4410489, 103.7858113)",0.526863039382
716 WOODLANDS DR 70 SINGAPORE,"(1.4401119, 103.7984256)",0.289653066799
507 WOODLANDS DR 14 SINGAPORE,"(1.4318434, 103.7907913)",0.561098230071
704 WOODLANDS DR 40 SINGAPORE,"(1.4406187, 103.7960431)",0.549686769249
424 WOODLANDS ST 41 SINGAPORE,"(1.4273174, 103.774856)",0.585112955004
304 WOODLANDS ST 31 SINGAPORE,"(1.4298927, 103.7737696)",0.294230547232
794 WOODLANDS DR 72 SINGAPORE,"(1.4426282, 103.8034685)",0.357274138285
759 WOODLANDS AVE 6 SINGAPORE,"(1.4464231, 103.7952282)",0.91178242898
688A WOODLANDS DR 75 SINGAPORE,"(1.4428654, 103.8070127)",0.716100967855
760 WOODLANDS AVE 6 SINGAPORE,"(1.4469214, 103.796703074308)",0.85046955719
629 WOODLANDS RING RD SINGAPORE,"(1.4342008, 103.8012952)",0.710711603323
690F WOODLANDS DR 75 SINGAPORE,"(1.442619, 103.807336)",0.741001784068
679 WOODLANDS AVE 6 SINGAPORE,"(1.4400222, 103.802182754452)",0.146814416198
580 WOODLANDS DR 16 SINGAPORE,"(1.43053895, 103.79628900267)",0.483499148844
687B WOODLANDS DR 75 SINGAPORE,"(1.4417739, 103.807393)",0.724147565698
553 WOODLANDS DR 44 SINGAPORE,"(1.4316332, 103.794907213587)",0.502236096615
612 WOODLANDS AVE 4 SINGAPORE,"(1.4351094, 103.7967676)",0.768635814966
606 WOODLANDS RING RD SINGAPORE,"(1.4367042, 103.7970166)",0.617334083446
683B WOODLANDS DR 62 SINGAPORE,"(1.4405178, 103.8026706)",0.187186657459
368 WOODLANDS AVE 1 SINGAPORE,"(1.4328852, 103.786770872803)",0.406669376278
683D WOODLANDS DR 62 SINGAPORE,"(1.440845, 103.8031866)",0.246099906117
689F WOODLANDS DR 75 SINGAPORE,"(1.4435595, 103.8086774)",0.916512471057
533 WOODLANDS DR 14 SINGAPORE,"(1.430588, 103.792059)",0.374714945089
869 WOODLANDS ST 83 SINGAPORE,"(1.4429149, 103.7939539)",0.823711047024
636 WOODLANDS RING RD SINGAPORE,"(1.43700285, 103.802766046872)",0.44465824421
536 WOODLANDS DR 14 SINGAPORE,"(1.43154835, 103.791845910048)",0.483254226145
515 WOODLANDS DR 14 SINGAPORE,"(1.4347819, 103.7903386)",0.399040893402
346 WOODLANDS ST 32 SINGAPORE,"(1.4324165, 103.7811031)",0.781371396262
340 WOODLANDS AVE 1 SINGAPORE,"(1.4280562, 103.7923223)",0.123720163993
243 YISHUN RING RD SINGAPORE,"(1.4337073, 103.840418622581)",0.766132952391
409 YISHUN RING RD SINGAPORE,"(1.4261522, 103.8472817)",1.41288700388
774 YISHUN AVE 3 SINGAPORE,"(1.42367855, 103.831846668917)",0.711236785303
761 YISHUN ST 72 SINGAPORE,"(1.4254738, 103.8332192)",0.4839528842
353 YISHUN RING RD SINGAPORE,"(1.4261561, 103.84525600065)",1.19668199649
729 YISHUN ST 71 SINGAPORE,"(1.4260582, 103.831866346574)",0.513218891316
320 YISHUN CTRL SINGAPORE,"(1.4293302, 103.8415977)",0.732949047945
225 YISHUN ST 21 SINGAPORE,"(1.4348427, 103.8357644)",0.60631474273
158 YISHUN ST 11 SINGAPORE,"(1.40482425, 103.818211089292)",0.80705425465
407 YISHUN AVE 6 SINGAPORE,"(1.42590635, 103.848447357732)",1.54513758123
825 YISHUN ST 81 SINGAPORE,"(1.4142715, 103.8329022)",0.346131973559
712 YISHUN AVE 5 SINGAPORE,"(1.42791, 103.827546)",0.846492997599
401 YISHUN AVE 6 SINGAPORE,"(1.4270218, 103.8471233)",1.37371171831
278 YISHUN ST 22 SINGAPORE,"(1.43822175, 103.83796265)",1.03002150771
781 YISHUN RING RD SINGAPORE,"(1.4221972, 103.8326561)",0.536482339915
365 YISHUN RING RD SINGAPORE,"(1.42922705, 103.8452242)",1.13621846781
739 YISHUN AVE 5 SINGAPORE,"(1.4297275, 103.8321105)",0.32330919007
291 YISHUN ST 22 SINGAPORE,"(1.435808, 103.836733)",0.73334854311
713 YISHUN ST 71 SINGAPORE,"(1.4272527, 103.827056787521)",0.91648721541
346 YISHUN AVE 11 SINGAPORE,"(1.4285114, 103.8435)",0.949967831355
655 YISHUN AVE 4 SINGAPORE,"(1.422685, 103.839537)",0.904702700597
722 YISHUN ST 71 SINGAPORE,"(1.42551825, 103.828531925628)",0.841559593694
275 YISHUN ST 22 SINGAPORE,"(1.4377723, 103.8386831857)",1.01239999749
879 YISHUN ST 81 SINGAPORE,"(1.41444155, 103.8361121)",0.477736448116
396 YISHUN AVE 6 SINGAPORE,"(1.4283979, 103.8470554)",1.34455374596
755 YISHUN ST 72 SINGAPORE,"(1.42683795, 103.832412275648)",0.408631700245
727 YISHUN ST 71 SINGAPORE,"(1.4262134, 103.830984102178)",0.573369026178
757 YISHUN ST 72 SINGAPORE,"(1.42645945, 103.834553441666)",0.335541075054
646 YISHUN ST 61 SINGAPORE,"(1.4221191, 103.8376274)",0.737693152954
759 YISHUN ST 72 SINGAPORE,"(1.426276, 103.833059)",0.413297383068
662 YISHUN AVE 4 SINGAPORE,"(1.420404, 103.84042359091)",0.893018126693
804 YISHUN RING RD SINGAPORE,"(1.4178515, 103.831376626084)",0.18566838877
138 YISHUN RING RD SINGAPORE,"(1.43162805, 103.8305786)",0.54875912738
795 YISHUN RING RD SINGAPORE,"(1.4196041, 103.832220890654)",0.26095048376
209 YISHUN ST 21 SINGAPORE,"(1.43135285, 103.8376963)",0.366868359166
240 YISHUN RING RD SINGAPORE,"(1.4326547, 103.8394914)",0.613382090791
115C YISHUN RING RD SINGAPORE,"(1.4337908, 103.8275862)",0.955937467661
926 YISHUN CTRL 1 SINGAPORE,"(1.4278856, 103.837884)",0.363880517739
619 YISHUN RING RD SINGAPORE,"(1.41916, 103.834754)",0.279138866073
314 YISHUN RING RD SINGAPORE,"(1.4316666, 103.841856704593)",0.800757937423
277 YISHUN ST 22 SINGAPORE,"(1.43790205, 103.836959904178)",0.965369510645
625 YISHUN ST 61 SINGAPORE,"(1.4181524, 103.8360611)",0.353021368597
935 YISHUN CTRL 1 SINGAPORE,"(1.425375, 103.8365139)",0.482443838296
733 YISHUN AVE 5 SINGAPORE,"(1.4295096, 103.830449590059)",0.506439959351
723 YISHUN ST 71 SINGAPORE,"(1.42607355, 103.829918691886)",0.678276945049
824 YISHUN ST 81 SINGAPORE,"(1.4136825, 103.8332645)",0.412732190021
293 YISHUN ST 22 SINGAPORE,"(1.4365286, 103.8375295)",0.836356399702
664 YISHUN AVE 4 SINGAPORE,"(1.4201996, 103.84067062131)",0.910454671156
636A YISHUN ST 61 SINGAPORE,"(1.4195096, 103.8396359)",0.776742026466
665 YISHUN AVE 4 SINGAPORE,"(1.4195413, 103.840834625605)",0.905508044683
406 ANG MO KIO AVE 10 SINGAPORE,"(1.3620328, 103.8538267)",0.998442878854
508 ANG MO KIO AVE 8 SINGAPORE,"(1.3737824, 103.8490256)",0.432088620007
323 ANG MO KIO AVE 3 SINGAPORE,"(1.3678901, 103.847739100229)",0.304136755489
314 ANG MO KIO AVE 3 SINGAPORE,"(1.3662326, 103.8496597)",0.411640086257
605 ANG MO KIO AVE 5 SINGAPORE,"(1.3796739, 103.836488048195)",0.65549176706
219 ANG MO KIO AVE 1 SINGAPORE,"(1.3659481, 103.840644937271)",0.762557524176
602 ANG MO KIO AVE 5 SINGAPORE,"(1.38072475, 103.835354885367)",0.534671339225
473 ANG MO KIO AVE 10 SINGAPORE,"(1.363114, 103.8568162)",1.1072176292
332 ANG MO KIO AVE 1 SINGAPORE,"(1.3616704, 103.85195465)",0.956622155801
446 ANG MO KIO AVE 10 SINGAPORE,"(1.3678117, 103.8551856)",0.668567224602
556 ANG MO KIO AVE 10 SINGAPORE,"(1.3720459, 103.8577221)",0.937445387592
565 ANG MO KIO AVE 3 SINGAPORE,"(1.36956985, 103.858436151828)",0.987735343314
124 ANG MO KIO AVE 6 SINGAPORE,"(1.3708768, 103.8447681)",0.54271441303
507 ANG MO KIO AVE 8 SINGAPORE,"(1.3744348, 103.8502032)",0.505668020299
632 ANG MO KIO AVE 4 SINGAPORE,"(1.3802356, 103.8412851)",0.440809043469
502 ANG MO KIO AVE 5 SINGAPORE,"(1.3758291, 103.8498409)",0.656350039
106 ANG MO KIO AVE 4 SINGAPORE,"(1.3720185, 103.8375217)",0.122709943982
649 ANG MO KIO AVE 5 SINGAPORE,"(1.3777697, 103.8438623)",0.459377434263
472 ANG MO KIO AVE 10 SINGAPORE,"(1.3631798, 103.8580845)",1.20924520523
113 ANG MO KIO AVE 4 SINGAPORE,"(1.37176695, 103.835964147241)",0.0751219357741
177 ANG MO KIO AVE 4 SINGAPORE,"(1.37584675, 103.83811899364)",0.517032902197
179 ANG MO KIO AVE 5 SINGAPORE,"(1.376861, 103.8364347)",0.600391525843
415 ANG MO KIO AVE 10 SINGAPORE,"(1.3645244, 103.8536456)",0.753773197157
109 ANG MO KIO AVE 4 SINGAPORE,"(1.3701494, 103.8376575)",0.189778121874
546 ANG MO KIO AVE 10 SINGAPORE,"(1.3735529, 103.8568615)",0.906160457222
426 ANG MO KIO AVE 3 SINGAPORE,"(1.3695214, 103.853290881715)",0.417462919886
204 ANG MO KIO AVE 3 SINGAPORE,"(1.3673655, 103.8438623)",0.694562884322
552 ANG MO KIO AVE 10 SINGAPORE,"(1.37219985, 103.856851889818)",0.849068285359
458 ANG MO KIO AVE 10 SINGAPORE,"(1.3666504, 103.8595793)",1.17226657579
41 CHAI CHEE ST SINGAPORE,"(1.3279508, 103.925452430753)",0.669907756307
39 BEDOK STH RD SINGAPORE,"(1.3214161, 103.93976389945)",0.973268781329
615 BEDOK RESERVOIR RD SINGAPORE,"(1.3323676, 103.91605547999)",0.339712399938
40 CHAI CHEE AVE SINGAPORE,"(1.3261076, 103.9264986)",0.454021031249
70 BEDOK STH RD SINGAPORE,"(1.3199719, 103.942892947798)",0.889420328038
58 CHAI CHEE DR SINGAPORE,"(1.3257797, 103.9198822)",0.933769995637
203 BEDOK NTH ST 1 SINGAPORE,"(1.3257119, 103.9290647)",0.218042934749
148 BEDOK RESERVOIR RD SINGAPORE,"(1.3353932, 103.9118388)",0.378606517572
108 BEDOK NTH RD SINGAPORE,"(1.3269887, 103.933090797197)",0.480799634455
543 BEDOK NTH ST 3 SINGAPORE,"(1.3303709, 103.9230544)",0.744757744214
623 BEDOK RESERVOIR RD SINGAPORE,"(1.3336572, 103.9168436)",0.174542678225
131 BEDOK NTH AVE 3 SINGAPORE,"(1.3269324, 103.9357439)",0.719508067217
627 BEDOK RESERVOIR RD SINGAPORE,"(1.3340729, 103.9155319)",0.281953682717
125 BEDOK RESERVOIR RD SINGAPORE,"(1.33292635, 103.909898350082)",0.277630780668
133 BEDOK RESERVOIR RD SINGAPORE,"(1.3323572, 103.911758852571)",0.467692232587
117 BEDOK NTH RD SINGAPORE,"(1.3269887, 103.933090797197)",0.480799634455
547 BEDOK NTH ST 3 SINGAPORE,"(1.3303589, 103.925139)",0.89064978492
416 BEDOK NTH AVE 2 SINGAPORE,"(1.3284617, 103.9306227)",0.503370510196
427 BEDOK NTH RD SINGAPORE,"(1.3269887, 103.933090797197)",0.480799634455
79 BEDOK NTH RD SINGAPORE,"(1.3269887, 103.933090797197)",0.480799634455
705 BEDOK NTH RD SINGAPORE,"(1.3366881, 103.9188853)",0.238719706313
724 BEDOK RESERVOIR RD SINGAPORE,"(1.3371453, 103.928402)",0.430223476379
613B BEDOK RESERVOIR RD SINGAPORE,"(1.33284585, 103.918265308582)",0.213254915717
718 BEDOK RESERVOIR RD SINGAPORE,"(1.33695015, 103.925340358186)",0.76734330774
403 BEDOK NTH AVE 3 SINGAPORE,"(1.3297967, 103.9338404)",0.775933420868
421 BEDOK NTH RD SINGAPORE,"(1.3269887, 103.933090797197)",0.480799634455
621 BEDOK RESERVOIR RD SINGAPORE,"(1.3345166, 103.91687925)",0.124725760974
762 BEDOK RESERVOIR VIEW SINGAPORE,"(1.33630045, 103.934465123694)",0.250297524062
770 BEDOK RESERVOIR VIEW SINGAPORE,"(1.3360637, 103.938282)",0.674972029721
773 BEDOK RESERVOIR VIEW SINGAPORE,"(1.33636345, 103.937148550264)",0.546930607328
653 JLN TENAGA SINGAPORE,"(1.3330212, 103.9075567)",0.238547198583
710 BEDOK RESERVOIR RD SINGAPORE,"(1.33556785, 103.92384486498)",0.658583651534
769 BEDOK RESERVOIR VIEW SINGAPORE,"(1.33586585, 103.937780807952)",0.622035726746
118 BEDOK NTH ST 2 SINGAPORE,"(1.3304343, 103.9374662)",0.899697123109
97 BEDOK NTH AVE 4 SINGAPORE,"(1.3329078, 103.9399136)",0.947605950579
656 JLN TENAGA SINGAPORE,"(1.3338262, 103.9075567)",0.161793042739
140 BEDOK NTH ST 2 SINGAPORE,"(1.3298615, 103.9352907)",0.823499696814
34 CHAI CHEE AVE SINGAPORE,"(1.324206, 103.926408)",0.398375534091
414 BEDOK NTH AVE 2 SINGAPORE,"(1.3300765, 103.9297163)",0.678558641615
161 BEDOK STH AVE 3 SINGAPORE,"(1.3219218, 103.93321275)",0.425633109567
639 BEDOK RESERVOIR RD SINGAPORE,"(1.3317207, 103.9046567)",0.555926358239
19 BEDOK STH RD SINGAPORE,"(1.3197532, 103.934290754477)",0.670861910982
29A CHAI CHEE AVE SINGAPORE,"(1.32476635, 103.923724367498)",0.701380519127
14 BEDOK STH AVE 2 SINGAPORE,"(1.3203215, 103.9376871)",0.947984383958
10D BEDOK STH AVE 2 SINGAPORE,"(1.32178255, 103.936483200121)",0.762632711662
22 SIN MING RD SINGAPORE,"(1.35750815, 103.839511486246)",0.811541818607
23 SIN MING RD SINGAPORE,"(1.3543011, 103.8358007)",0.322878000098
176 BISHAN ST 13 SINGAPORE,"(1.34827415, 103.853753540423)",0.647209380188
180 BISHAN ST 13 SINGAPORE,"(1.3484928, 103.8523773)",0.5041045353
302 SHUNFU RD SINGAPORE,"(1.34955705, 103.839209876502)",0.0974203350198
449 SIN MING AVE SINGAPORE,"(1.3582663, 103.8309322)",0.48065952548
441 SIN MING AVE SINGAPORE,"(1.359049, 103.8314948)",0.538232301379
451 SIN MING AVE SINGAPORE,"(1.3586557, 103.8300944)",0.565125999297
133 BISHAN ST 12 SINGAPORE,"(1.3456093, 103.851777070021)",0.700080774488
454 SIN MING AVE SINGAPORE,"(1.3591653, 103.8306379)",0.584794820014
175 BISHAN ST 13 SINGAPORE,"(1.34884015, 103.853603232456)",0.60412970793
287 BISHAN ST 24 SINGAPORE,"(1.35788375, 103.843896614993)",0.923315193967
107 BISHAN ST 12 SINGAPORE,"(1.3463946, 103.8480291)",0.524853371003
211 BISHAN ST 23 SINGAPORE,"(1.35604935, 103.849102232815)",0.555539599739
453 SIN MING AVE SINGAPORE,"(1.3591695, 103.8299133)",0.624058947607
231 BISHAN ST 23 SINGAPORE,"(1.35731545, 103.845813155059)",0.762284695587
208 BISHAN ST 23 SINGAPORE,"(1.354947, 103.8485339)",0.430867077325
410 BT BATOK WEST AVE 4 SINGAPORE,"(1.364427, 103.7449823)",0.995489584748
184 BT BATOK WEST AVE 8 SINGAPORE,"(1.3463366, 103.7438056)",0.707196264195
283 BT BATOK EAST AVE 3 SINGAPORE,"(1.3472835, 103.7574741)",0.900308054728
143 BT BATOK ST 11 SINGAPORE,"(1.3502578, 103.7439169)",0.642632366143
335 BT BATOK ST 32 SINGAPORE,"(1.3645551, 103.7481504)",0.774950755087
265 BT BATOK EAST AVE 4 SINGAPORE,"(1.3499075, 103.7597373)",1.13476176407
176 BT BATOK WEST AVE 8 SINGAPORE,"(1.3459833, 103.7415428)",0.954307913464
173 BT BATOK WEST AVE 8 SINGAPORE,"(1.3461153, 103.7408865)",1.01204846047
264 BT BATOK EAST AVE 4 SINGAPORE,"(1.3498379, 103.7591036)",1.06391454666
306 BT BATOK ST 31 SINGAPORE,"(1.358251, 103.747541)",0.474134157593
319 BT BATOK ST 33 SINGAPORE,"(1.3611948, 103.7463401)",0.670566950659
259 BT BATOK EAST AVE 4 SINGAPORE,"(1.3512123, 103.7596352)",1.14515466495
361 BT BATOK ST 31 SINGAPORE,"(1.3607293, 103.7507755)",0.261134625768
168 BT BATOK WEST AVE 8 SINGAPORE,"(1.3471564, 103.7413617)",0.935701189005
365 BT BATOK ST 31 SINGAPORE,"(1.3608331, 103.7486709)",0.42580673276
249 BT BATOK EAST AVE 5 SINGAPORE,"(1.3506594, 103.7563879)",0.779504581527
321 BT BATOK ST 33 SINGAPORE,"(1.3613345, 103.7475168)",0.56339703588
302 BT BATOK ST 31 SINGAPORE,"(1.3570793, 103.748422)",0.411437805851
290G BT BATOK ST 24 SINGAPORE,"(1.3434, 103.756899)",1.02802815893
291B BT BATOK ST 24 SINGAPORE,"(1.3430772, 103.7555882)",0.941699870923
205 BT BATOK ST 21 SINGAPORE,"(1.3471259, 103.7498477)",0.214469072547
209 BT BATOK ST 21 SINGAPORE,"(1.3454659, 103.7487388)",0.407302303236
172 BT BATOK WEST AVE 8 SINGAPORE,"(1.345695, 103.7407281)",0.977332139377
185 BT BATOK WEST AVE 6 SINGAPORE,"(1.3470442, 103.7449597)",0.557895301911
141 BT BATOK ST 11 SINGAPORE,"(1.350295, 103.7433531)",0.704821891619
142 BT BATOK ST 11 SINGAPORE,"(1.3498575, 103.742991)",0.736700287666
111 BT BATOK WEST AVE 6 SINGAPORE,"(1.3483752, 103.745978)",0.405613919574
404 BT BATOK WEST AVE 7 SINGAPORE,"(1.3655252, 103.7451634)",1.06478693169
202 BT BATOK ST 21 SINGAPORE,"(1.3463828, 103.7485125)",0.317252481514
627 BT BATOK CTRL SINGAPORE,"(1.3518723, 103.7493272)",0.316714103726
7 TELOK BLANGAH CRES SINGAPORE,"(1.2783411, 103.81937516135)",1.24484389146
38 TELOK BLANGAH RISE SINGAPORE,"(1.2722423, 103.822203256376)",0.765674556304
78 INDUS RD SINGAPORE,"(1.29127755, 103.827461722545)",0.575438253312
36 BEO CRES SINGAPORE,"(1.2883027, 103.8271796)",0.246421170233
130 BT MERAH VIEW SINGAPORE,"(1.2850652, 103.824479)",0.349326573106
103 BT PURMEI RD SINGAPORE,"(1.2721168, 103.8260187)",0.899203795613
69 TELOK BLANGAH HTS SINGAPORE,"(1.2756382, 103.8103509)",0.552281588411
128 KIM TIAN RD SINGAPORE,"(1.2816238, 103.8288804)",0.5229483916
111 BT PURMEI RD SINGAPORE,"(1.274388, 103.8272941)",1.18818327921
8 CANTONMENT CL SINGAPORE,"(1.2758331, 103.839017942521)",0.558466123405
110 SPOTTISWOODE PK RD SINGAPORE,"(1.2737159, 103.8365578)",0.848059270708
72 TELOK BLANGAH HTS SINGAPORE,"(1.27611275, 103.8095736)",0.601513337376
2A BOON TIONG RD SINGAPORE,"(1.286604, 103.833061)",0.626786082778
26B JLN MEMBINA SINGAPORE,"(1.283015, 103.8254644)",0.407861531917
4A BOON TIONG RD SINGAPORE,"(1.2865588, 103.8326008)",0.575382979692
122 KIM TIAN RD SINGAPORE,"(1.28340775, 103.828889186016)",0.339939717319
123 PENDING RD SINGAPORE,"(1.3775331, 103.77070545)",1.03240403065
221 PENDING RD SINGAPORE,"(1.3753269, 103.7734979)",1.17881725658
215 PETIR RD SINGAPORE,"(1.375084, 103.7742901)",1.24191299795
270 BANGKIT RD SINGAPORE,"(1.37648825, 103.774145414028)",1.30947069515
225 PENDING RD SINGAPORE,"(1.3755339, 103.77257)",1.10510316834
545 BT PANJANG RING RD SINGAPORE,"(1.3816901, 103.7634489)",0.366870863206
208 PETIR RD SINGAPORE,"(1.3739991, 103.7749465)",1.25725378585
439 FAJAR RD SINGAPORE,"(1.3830599, 103.7704424)",1.08811634799
622 SENJA RD SINGAPORE,"(1.3858818, 103.7612762)",0.765527153615
469 SEGAR RD SINGAPORE,"(1.38786665, 103.773241012525)",1.63243892891
506 JELAPANG RD SINGAPORE,"(1.3870152, 103.7679754)",1.14299848771
232 PENDING RD SINGAPORE,"(1.3764327, 103.7724115)",1.15186810279
621 SENJA RD SINGAPORE,"(1.3860198, 103.7627247)",0.791456175028
517 JELAPANG RD SINGAPORE,"(1.3881776, 103.7666853)",1.16991880826
252 BANGKIT RD SINGAPORE,"(1.3798921, 103.774070000705)",1.39692151725
466 SEGAR RD SINGAPORE,"(1.3869107, 103.7732263)",1.56918808525
442 FAJAR RD SINGAPORE,"(1.3821583, 103.7710535)",1.11477312088
211 PETIR RD SINGAPORE,"(1.3747433, 103.7761461)",1.41202798514
468 SEGAR RD SINGAPORE,"(1.3875331, 103.7733621)",1.62121189247
524 JELAPANG RD SINGAPORE,"(1.3861482, 103.7658027)",0.925447723301
451 FAJAR RD SINGAPORE,"(1.3850837, 103.7722305)",1.3677896938
615 BT PANJANG RING RD SINGAPORE,"(1.3852717, 103.7621589)",0.700585922765
167 PETIR RD SINGAPORE,"(1.3774298, 103.7648974)",0.4126305583
538 JELAPANG RD SINGAPORE,"(1.3837412, 103.7637205)",0.580263298974
101 GANGSA RD SINGAPORE,"(1.3793935, 103.7675227)",0.667017442486
155 GANGSA RD SINGAPORE,"(1.3753325, 103.764971647478)",0.55895797382
5 FARRER RD SINGAPORE,"(1.3156818, 103.8058203)",0.261182998891
28 KELANTAN RD SINGAPORE,"(1.3059994, 103.8572918)",0.240240206786
335A SMITH ST SINGAPORE,"(1.2822387, 103.842968150787)",0.213522197606
264 WATERLOO ST SINGAPORE,"(1.2990189, 103.852280127668)",0.214438114631
3 TG PAGAR PLAZA SINGAPORE,"(1.2756173, 103.8425444)",0.394418373247
269C QUEEN ST SINGAPORE,"(1.3004244, 103.8533281)",0.348409589099
26 JLN BERSEH SINGAPORE,"(1.3063, 103.857566)",0.281858683811
672B KLANG LANE SINGAPORE,"(1.309091, 103.8527809)",0.322410120043
334 KRETA AYER RD SINGAPORE,"(1.2816762, 103.8423788)",0.207030933003
1 TECK WHYE AVE SINGAPORE,"(1.3825654, 103.7517712)",0.879507308359
17 TECK WHYE LANE SINGAPORE,"(1.3799281, 103.751132)",0.964435185014
121 TECK WHYE LANE SINGAPORE,"(1.3783972, 103.7501171)",1.00399637388
117 TECK WHYE LANE SINGAPORE,"(1.3795728, 103.751422013073)",1.01437128152
286 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3800582, 103.7418143)",0.654771422342
680 CHOA CHU KANG CRES SINGAPORE,"(1.403099, 103.744732)",0.686345416131
514 CHOA CHU KANG ST 51 SINGAPORE,"(1.3903444, 103.7430592)",0.572755680477
403 CHOA CHU KANG AVE 3 SINGAPORE,"(1.3792682, 103.7390084)",0.902578117585
683C CHOA CHU KANG CRES SINGAPORE,"(1.40469, 103.74625)",0.805892960012
418 CHOA CHU KANG AVE 4 SINGAPORE,"(1.3824069, 103.7413617)",0.468984117182
614 CHOA CHU KANG ST 62 SINGAPORE,"(1.4010185, 103.7438961)",0.549717922051
151 JLN TECK WHYE SINGAPORE,"(1.3784093, 103.7572705)",0.478627242762
542 CHOA CHU KANG ST 52 SINGAPORE,"(1.3934599, 103.7446203)",0.548780171635
